Feature,Missing Values,Infinite Values,Unique Values,Variance,Constant,Low Variance,Invalid
Relaxed_Left_GyroMag_Median,0,0,469,0.032996399884710474,False,False,False
Relaxed_Right_GyroMag_Median,0,0,469,0.1131870904830191,False,False,False
StretchHold_Left_GyroMag_Median,0,0,469,0.014917926361653518,False,False,False
StretchHold_Right_GyroMag_Median,0,0,469,0.03683125898138174,False,False,False
TouchIndex_Left_GyroMag_Median,0,0,469,0.778625693908431,False,False,False
TouchIndex_Right_GyroMag_Median,0,0,469,0.7535825709650242,False,False,False
TouchNose_Left_GyroMag_Median,0,0,469,1.2308311862621542,False,False,False
TouchNose_Right_GyroMag_Median,0,0,469,1.1389768233034423,False,False,False
CrossArms_Left_GyroMag_Std,0,0,469,0.11878378013982263,False,False,False
CrossArms_Right_GyroMag_Std,0,0,469,0.12601834379509594,False,False,False
DrinkGlas_Left_GyroMag_Std,0,0,469,0.09717613283283519,False,False,False
DrinkGlas_Right_GyroMag_Std,0,0,469,0.11244736101049042,False,False,False
Entrainment_Left_GyroMag_Std,0,0,469,0.045747562248029075,False,False,False
Entrainment_Right_GyroMag_Std,0,0,469,0.06172352955830154,False,False,False
HoldWeight_Left_GyroMag_Std,0,0,469,0.0230454986324542,False,False,False
HoldWeight_Right_GyroMag_Std,0,0,469,0.018150925933035276,False,False,False
LiftHold_Left_GyroMag_Std,0,0,469,0.037566079342088096,False,False,False
LiftHold_Right_GyroMag_Std,0,0,469,0.03920813046090883,False,False,False
PointFinger_Left_GyroMag_Std,0,0,469,0.1460657932567562,False,False,False
PointFinger_Right_GyroMag_Std,0,0,469,0.1172522430755087,False,False,False
RelaxedTask_Left_GyroMag_Std,0,0,469,0.04805361902844556,False,False,False
RelaxedTask_Right_GyroMag_Std,0,0,469,0.0678639402273689,False,False,False
Relaxed_Left_GyroMag_Std,0,0,469,0.02602227208221488,False,False,False
Relaxed_Right_GyroMag_Std,0,0,469,0.033892447411858186,False,False,False
StretchHold_Left_GyroMag_Std,0,0,469,0.018188922546131987,False,False,False
StretchHold_Right_GyroMag_Std,0,0,469,0.025492816554242417,False,False,False
TouchIndex_Left_GyroMag_Std,0,0,469,0.20576530826164025,False,False,False
TouchIndex_Right_GyroMag_Std,0,0,469,0.19315102268672205,False,False,False
TouchNose_Left_GyroMag_Std,0,0,469,0.4072700640990803,False,False,False
TouchNose_Right_GyroMag_Std,0,0,469,0.37199367516727017,False,False,False
CrossArms_Left_GyroMag_Min,0,0,469,0.00017745619421241418,False,False,False
CrossArms_Right_GyroMag_Min,0,0,469,0.0003095678261783189,False,False,False
DrinkGlas_Left_GyroMag_Min,0,0,469,0.0003860605006711817,False,False,False
DrinkGlas_Right_GyroMag_Min,0,0,469,0.00026211600075095877,False,False,False
Entrainment_Left_GyroMag_Min,0,0,469,0.00016792727572896639,False,False,False
Entrainment_Right_GyroMag_Min,0,0,469,0.00019512049953561013,False,False,False
HoldWeight_Left_GyroMag_Min,0,0,469,5.766837370629749e-05,False,False,False
HoldWeight_Right_GyroMag_Min,0,0,469,0.00012456601414737682,False,False,False
LiftHold_Left_GyroMag_Min,0,0,469,5.198627437048761e-05,False,False,False
LiftHold_Right_GyroMag_Min,0,0,469,6.092716376438576e-05,False,False,False
PointFinger_Left_GyroMag_Min,0,0,469,0.001804016140921608,False,False,False
PointFinger_Right_GyroMag_Min,0,0,469,0.0013751816956248024,False,False,False
RelaxedTask_Left_GyroMag_Min,0,0,469,0.00011039475214391052,False,False,False
RelaxedTask_Right_GyroMag_Min,0,0,469,0.0002618210021241017,False,False,False
Relaxed_Left_GyroMag_Min,0,0,469,9.632635400637812e-05,False,False,False
Relaxed_Right_GyroMag_Min,0,0,469,0.00017948502218315061,False,False,False
StretchHold_Left_GyroMag_Min,0,0,469,4.094512926192355e-05,False,False,False
StretchHold_Right_GyroMag_Min,0,0,469,0.00010643676705285447,False,False,False
TouchIndex_Left_GyroMag_Min,0,0,469,0.002376783879004924,False,False,False
TouchIndex_Right_GyroMag_Min,0,0,469,0.0023530618888478985,False,False,False
TouchNose_Left_GyroMag_Min,0,0,469,0.004414573049200975,False,False,False
TouchNose_Right_GyroMag_Min,0,0,469,0.004031170476441895,False,False,False
CrossArms_Left_GyroMag_Max,0,0,469,3.5522466990771298,False,False,False
CrossArms_Right_GyroMag_Max,0,0,469,3.7149980190167096,False,False,False
DrinkGlas_Left_GyroMag_Max,0,0,469,6.411974432946546,False,False,False
DrinkGlas_Right_GyroMag_Max,0,0,469,6.736805968127401,False,False,False
Entrainment_Left_GyroMag_Max,0,0,469,3.220794510919004,False,False,False
Entrainment_Right_GyroMag_Max,0,0,469,3.6246800342369063,False,False,False
HoldWeight_Left_GyroMag_Max,0,0,469,0.6295520270342326,False,False,False
HoldWeight_Right_GyroMag_Max,0,0,469,0.5498526562740349,False,False,False
LiftHold_Left_GyroMag_Max,0,0,469,1.2813262585541407,False,False,False
LiftHold_Right_GyroMag_Max,0,0,469,1.4605627459908448,False,False,False
PointFinger_Left_GyroMag_Max,0,0,469,3.896094522944256,False,False,False
PointFinger_Right_GyroMag_Max,0,0,469,3.3107752789071188,False,False,False
RelaxedTask_Left_GyroMag_Max,0,0,469,1.8759470783444414,False,False,False
RelaxedTask_Right_GyroMag_Max,0,0,469,1.9789897965540857,False,False,False
Relaxed_Left_GyroMag_Max,0,0,469,1.8672621714650985,False,False,False
Relaxed_Right_GyroMag_Max,0,0,469,1.0903154831399733,False,False,False
StretchHold_Left_GyroMag_Max,0,0,469,0.8389689081942737,False,False,False
StretchHold_Right_GyroMag_Max,0,0,469,1.0888591870540931,False,False,False
TouchIndex_Left_GyroMag_Max,0,0,469,3.751857679110825,False,False,False
TouchIndex_Right_GyroMag_Max,0,0,469,3.784750958380482,False,False,False
TouchNose_Left_GyroMag_Max,0,0,469,9.414082811368266,False,False,False
TouchNose_Right_GyroMag_Max,0,0,469,8.411128354897896,False,False,False
CrossArms_Left_GyroMag_Range,0,0,469,3.5448691666262886,False,False,False
CrossArms_Right_GyroMag_Range,0,0,469,3.6987430868743925,False,False,False
DrinkGlas_Left_GyroMag_Range,0,0,469,6.397427285469004,False,False,False
DrinkGlas_Right_GyroMag_Range,0,0,469,6.727830816262873,False,False,False
Entrainment_Left_GyroMag_Range,0,0,469,3.20567048918416,False,False,False
Entrainment_Right_GyroMag_Range,0,0,469,3.599321089564253,False,False,False
HoldWeight_Left_GyroMag_Range,0,0,469,0.6235981079433696,False,False,False
HoldWeight_Right_GyroMag_Range,0,0,469,0.5395553527673012,False,False,False
LiftHold_Left_GyroMag_Range,0,0,469,1.2776829188998815,False,False,False
LiftHold_Right_GyroMag_Range,0,0,469,1.454884228233184,False,False,False
PointFinger_Left_GyroMag_Range,0,0,469,3.8280811896219364,False,False,False
PointFinger_Right_GyroMag_Range,0,0,469,3.2532362483020227,False,False,False
RelaxedTask_Left_GyroMag_Range,0,0,469,1.8606561750326551,False,False,False
RelaxedTask_Right_GyroMag_Range,0,0,469,1.9494332855516185,False,False,False
Relaxed_Left_GyroMag_Range,0,0,469,1.8564432237426232,False,False,False
Relaxed_Right_GyroMag_Range,0,0,469,1.0740167932778895,False,False,False
StretchHold_Left_GyroMag_Range,0,0,469,0.8328894307934858,False,False,False
StretchHold_Right_GyroMag_Range,0,0,469,1.0762675797692896,False,False,False
TouchIndex_Left_GyroMag_Range,0,0,469,3.683913194081452,False,False,False
TouchIndex_Right_GyroMag_Range,0,0,469,3.7155908955897927,False,False,False
TouchNose_Left_GyroMag_Range,0,0,469,9.235178615448044,False,False,False
TouchNose_Right_GyroMag_Range,0,0,469,8.25184310171773,False,False,False
CrossArms_Left_GyroMag_IQR,0,0,469,0.18810151148262003,False,False,False
CrossArms_Right_GyroMag_IQR,0,0,469,0.24241632140268032,False,False,False
DrinkGlas_Left_GyroMag_IQR,0,0,469,0.11702718126107839,False,False,False
DrinkGlas_Right_GyroMag_IQR,0,0,469,0.14202316576404375,False,False,False
Entrainment_Left_GyroMag_IQR,0,0,469,0.057639651560305934,False,False,False
Entrainment_Right_GyroMag_IQR,0,0,469,0.09242917017220847,False,False,False
HoldWeight_Left_GyroMag_IQR,0,0,469,0.037254158706394175,False,False,False
HoldWeight_Right_GyroMag_IQR,0,0,469,0.03597993066153095,False,False,False
LiftHold_Left_GyroMag_IQR,0,0,469,0.027287550107925124,False,False,False
LiftHold_Right_GyroMag_IQR,0,0,469,0.03198614401174634,False,False,False
PointFinger_Left_GyroMag_IQR,0,0,469,0.48607927089156583,False,False,False
PointFinger_Right_GyroMag_IQR,0,0,469,0.38136438135379663,False,False,False
RelaxedTask_Left_GyroMag_IQR,0,0,469,0.08186796412634714,False,False,False
RelaxedTask_Right_GyroMag_IQR,0,0,469,0.15365351323051615,False,False,False
Relaxed_Left_GyroMag_IQR,0,0,469,0.024890391180082894,False,False,False
Relaxed_Right_GyroMag_IQR,0,0,469,0.06827399321631125,False,False,False
StretchHold_Left_GyroMag_IQR,0,0,469,0.01628379465196411,False,False,False
StretchHold_Right_GyroMag_IQR,0,0,469,0.03738851824960017,False,False,False
TouchIndex_Left_GyroMag_IQR,0,0,469,0.7982328651365909,False,False,False
TouchIndex_Right_GyroMag_IQR,0,0,469,0.7385117784454521,False,False,False
TouchNose_Left_GyroMag_IQR,0,0,469,1.125456061651378,False,False,False
TouchNose_Right_GyroMag_IQR,0,0,469,0.9880265972983684,False,False,False
CrossArms_Left_GyroMag_RMS,0,0,469,0.17636182608328851,False,False,False
CrossArms_Right_GyroMag_RMS,0,0,469,0.22904241360028496,False,False,False
DrinkGlas_Left_GyroMag_RMS,0,0,469,0.1655334276106464,False,False,False
DrinkGlas_Right_GyroMag_RMS,0,0,469,0.20543826295511708,False,False,False
Entrainment_Left_GyroMag_RMS,0,0,469,0.10325241105395574,False,False,False
Entrainment_Right_GyroMag_RMS,0,0,469,0.15294163316900375,False,False,False
HoldWeight_Left_GyroMag_RMS,0,0,469,0.058359061715519016,False,False,False
HoldWeight_Right_GyroMag_RMS,0,0,469,0.0569376140899269,False,False,False
LiftHold_Left_GyroMag_RMS,0,0,469,0.054101537841693935,False,False,False
LiftHold_Right_GyroMag_RMS,0,0,469,0.058772398106686156,False,False,False
PointFinger_Left_GyroMag_RMS,0,0,469,0.45211917273063235,False,False,False
PointFinger_Right_GyroMag_RMS,0,0,469,0.38011473458097367,False,False,False
RelaxedTask_Left_GyroMag_RMS,0,0,469,0.15197439365694557,False,False,False
RelaxedTask_Right_GyroMag_RMS,0,0,469,0.2643083417875293,False,False,False
Relaxed_Left_GyroMag_RMS,0,0,469,0.0661748328688152,False,False,False
Relaxed_Right_GyroMag_RMS,0,0,469,0.14354360268026214,False,False,False
StretchHold_Left_GyroMag_RMS,0,0,469,0.0386161868729854,False,False,False
StretchHold_Right_GyroMag_RMS,0,0,469,0.06985632801981764,False,False,False
TouchIndex_Left_GyroMag_RMS,0,0,469,0.7769724016733114,False,False,False
TouchIndex_Right_GyroMag_RMS,0,0,469,0.7381874841169456,False,False,False
TouchNose_Left_GyroMag_RMS,0,0,469,1.4183200339786515,False,False,False
TouchNose_Right_GyroMag_RMS,0,0,469,1.3021069567766916,False,False,False
CrossArms_Left_GyroMag_Energy,0,0,469,753537.8753145394,False,False,False
CrossArms_Right_GyroMag_Energy,0,0,469,2452092.2366437037,False,False,False
DrinkGlas_Left_GyroMag_Energy,0,0,469,1078305.4060262437,False,False,False
DrinkGlas_Right_GyroMag_Energy,0,0,469,1923822.7662911543,False,False,False
Entrainment_Left_GyroMag_Energy,0,0,469,1848694.3610895555,False,False,False
Entrainment_Right_GyroMag_Energy,0,0,469,10339455.111215632,False,False,False
HoldWeight_Left_GyroMag_Energy,0,0,469,165941.16603216386,False,False,False
HoldWeight_Right_GyroMag_Energy,0,0,469,147005.8558488499,False,False,False
LiftHold_Left_GyroMag_Energy,0,0,469,90018.78320584181,False,False,False
LiftHold_Right_GyroMag_Energy,0,0,469,93151.84157556793,False,False,False
PointFinger_Left_GyroMag_Energy,0,0,469,7086159.647595543,False,False,False
PointFinger_Right_GyroMag_Energy,0,0,469,4984519.43368241,False,False,False
RelaxedTask_Left_GyroMag_Energy,0,0,469,4858438.789030891,False,False,False
RelaxedTask_Right_GyroMag_Energy,0,0,469,17058121.93376417,False,False,False
Relaxed_Left_GyroMag_Energy,0,0,469,1089099.7084547586,False,False,False
Relaxed_Right_GyroMag_Energy,0,0,469,5479495.195842325,False,False,False
StretchHold_Left_GyroMag_Energy,0,0,469,52821.56047275381,False,False,False
StretchHold_Right_GyroMag_Energy,0,0,469,284488.8393810689,False,False,False
TouchIndex_Left_GyroMag_Energy,0,0,469,18576346.968571328,False,False,False
TouchIndex_Right_GyroMag_Energy,0,0,469,17338313.39550734,False,False,False
TouchNose_Left_GyroMag_Energy,0,0,469,83331693.21165842,False,False,False
TouchNose_Right_GyroMag_Energy,0,0,469,73725781.16876824,False,False,False
